124	 0.42858	 0.41405	-0.08065	-0.08298	-0.00179	-0.01151	-0.04744	-0.04225	-0.02898	-0.03916	-0.02138	-0.03053
125	 0.41057	 0.39632	-0.08219	-0.08459	-0.00271	-0.01312	-0.04957	-0.04417	-0.03282	-0.04376	-0.02254	-0.03224
126	 0.39074	 0.37682	-0.08338	-0.08584	-0.00378	-0.01488	-0.05159	-0.04598	-0.03677	-0.04845	-0.02365	-0.03387
127	 0.36934	 0.35589	-0.08421	-0.08671	-0.00499	-0.01677	-0.05348	-0.04768	-0.04078	-0.05321	-0.02469	-0.03542
128	 0.34668	 0.33386	-0.08468	-0.08722	-0.00635	-0.01881	-0.05522	-0.04924	-0.04483	-0.05798	-0.02566	-0.03686
129	 0.32303	 0.31104	-0.08478	-0.08734	-0.00784	-0.02097	-0.05680	-0.05065	-0.04887	-0.06272	-0.02654	-0.03819
130	 0.29870	 0.28769	-0.08451	-0.08709	-0.00948	-0.02324	-0.05819	-0.05189	-0.05287	-0.06739	-0.02733	-0.03938
131	 0.27398	 0.26409	-0.08388	-0.08647	-0.01126	-0.02562	-0.05939	-0.05295	-0.05678	-0.07192	-0.02801	-0.04044
132	 0.24914	 0.24046	-0.08289	-0.08547	-0.01315	-0.02808	-0.06036	-0.05380	-0.06057	-0.07628	-0.02858	-0.04133
133	 0.22444	 0.21704	-0.08154	-0.08411	-0.01515	-0.03060	-0.06110	-0.05443	-0.06419	-0.08042	-0.02903	-0.04206
134	 0.19828	 0.19228	-0.07970	-0.08225	-0.01741	-0.03335	-0.06161	-0.05482	-0.06786	-0.08458	-0.02936	-0.04263
135	 0.17463	 0.16995	-0.07765	-0.08016	-0.01957	-0.03591	-0.06178	-0.05491	-0.07102	-0.08812	-0.02954	-0.04297
136	 0.15181	 0.14841	-0.07528	-0.07775	-0.02178	-0.03843	-0.06164	-0.05469	-0.07392	-0.09131	-0.02957	-0.04311
137	 0.13000	 0.12784	-0.07262	-0.07503	-0.02399	-0.04087	-0.06115	-0.05413	-0.07652	-0.09412	-0.02945	-0.04304
138	 0.10935	 0.10837	-0.06967	-0.07202	-0.02617	-0.04320	-0.06027	-0.05320	-0.07881	-0.09654	-0.02919	-0.04276
139	 0.09000	 0.09013	-0.06647	-0.06875	-0.02829	-0.04537	-0.05895	-0.05182	-0.08080	-0.09858	-0.02877	-0.04226
140	 0.07206	 0.07323	-0.06303	-0.06523	-0.03029	-0.04733	-0.05709	-0.04993	-0.08252	-0.10027	-0.02820	-0.04154
141	 0.05563	 0.05775	-0.05939	-0.06150	-0.03214	-0.04903	-0.05454	-0.04738	-0.08407	-0.10172	-0.02747	-0.04059
142	 0.04077	 0.04375	-0.05557	-0.05758	-0.03379	-0.05041	-0.05102	-0.04392	-0.08566	-0.10317	-0.02660	-0.03942
143	 0.02755	 0.03129	-0.05159	-0.05350	-0.03518	-0.05143	-0.04590	-0.03898	-0.08781	-0.10520	-0.02557	-0.03802
144	 0.01598	 0.02040	-0.04751	-0.04930	-0.03625	-0.05201	-0.03744	-0.03102	-0.09207	-0.10953	-0.02440	-0.03640
145	 0.00540	 0.01041	-0.04301	-0.04468	-0.03700	-0.05209	-0.01591	-0.01101	-0.10703	-0.12542	-0.02298	-0.03441
146	-0.00269	 0.00276	-0.03878	-0.04034	-0.03724	-0.05160	 0.05061	 0.05962	-0.17197	-0.18556	-0.02151	-0.03234
147	-0.00912	-0.00338	-0.03454	-0.03598	-0.03700	-0.05050	-0.03685	-0.02914	-0.07659	-0.09058	-0.01992	-0.03006
148	-0.01394	-0.00803	-0.03032	-0.03163	-0.03621	-0.04873	-0.05232	-0.04344	-0.05475	-0.06644	-0.01821	-0.02759
149	-0.01719	-0.01128	-0.02615	-0.02734	-0.03482	-0.04625	-0.05373	-0.04527	-0.04452	-0.05517	-0.01638	-0.02493
150	-0.01893	-0.01319	-0.02206	-0.02315	-0.03277	-0.04299	-0.05073	-0.04344	-0.03719	-0.04702	-0.01445	-0.02209
151	-0.01925	-0.01386	-0.01810	-0.01908	-0.03002	-0.03892	-0.04484	-0.04045	-0.03092	-0.03986	-0.01242	-0.01908
152	-0.01823	-0.01339	-0.01428	-0.01518	-0.02651	-0.03399	-0.03350	-0.04026	-0.02511	-0.03297	-0.01031	-0.01591
153	-0.01595	-0.01192	-0.01064	-0.01147	-0.02221	-0.02815	-0.02738	-0.03280	-0.01950	-0.02606	-0.00813	-0.01261
154	-0.01248	-0.00960	-0.00720	-0.00800	-0.01708	-0.02138	-0.02056	-0.02435	-0.01397	-0.01900	-0.00589	-0.00917
155	-0.00797	-0.00655	-0.00405	-0.00474	-0.01110	-0.01364	-0.01300	-0.01519	-0.00843	-0.01174	-0.00360	-0.00563
156	-0.00289	-0.00254	-0.00134	-0.00158	-0.00425	-0.00492	-0.00475	-0.00543	-0.00295	-0.00418	-0.00129	-0.00197
157	 0.00262	 0.00230	 0.00108	 0.00127	 0.00389	 0.00440	 0.00419	 0.00478	 0.00257	 0.00360	 0.00113	 0.00168
158	 0.00948	 0.00766	 0.00332	 0.00401	 0.01328	 0.01592	 0.01422	 0.01651	 0.00859	 0.01218	 0.00364	 0.00580
159	 0.01603	 0.01223	 0.00512	 0.00585	 0.02217	 0.02669	 0.02318	 0.02699	 0.01386	 0.01961	 0.00582	 0.00933
160	 0.02389	 0.01779	 0.00694	 0.00753	 0.03353	 0.04024	 0.03405	 0.03961	 0.02003	 0.02843	 0.00835	 0.01348
161	 0.03068	 0.02263	 0.00814	 0.00865	 0.04408	 0.05268	 0.04367	 0.05070	 0.02532	 0.03609	 0.01049	 0.01705
