83	-17.41863	-16.92980	 0.37393	-0.21453	 0.36155	 0.33063	-0.24266	 0.34232	-0.87311	 0.48961	 0.09333	-0.14052	-0.13404	 0.04527	 0.06106	-0.10989	 0.39960	-0.17262	-0.02135	 0.10320	
84	-17.45188	-16.95253	 0.33373	-0.27612	 0.31715	 0.28868	-0.29342	 0.29383	-1.40366	-0.04586	 0.10718	-0.17475	-0.05395	 0.06005	 0.05723	-0.12008	 0.38953	-0.12744	-0.00712	 0.09863	
85	-17.42133	-16.91372	 0.28908	-0.33347	 0.26829	 0.24261	-0.33944	 0.24097	-1.94588	-0.60484	 0.12224	-0.20710	 0.02781	 0.07441	 0.05271	-0.12692	 0.37830	-0.08103	 0.00791	 0.09249	
86	-17.31795	-16.80457	 0.24090	-0.38599	 0.21601	 0.19332	-0.38030	 0.18477	-2.49431	-1.18240	 0.13865	-0.23741	 0.11034	 0.08820	 0.04751	-0.13019	 0.36603	-0.03388	 0.02356	 0.08484	
87	-17.13463	-16.61816	 0.19011	-0.43314	 0.16133	 0.14172	-0.41566	 0.12627	-3.04355	-1.77344	 0.15646	-0.26548	 0.19277	 0.10130	 0.04164	-0.12967	 0.35276	 0.01348	 0.03960	 0.07577	
88	-16.86612	-16.34939	 0.13764	-0.47447	 0.10525	 0.08870	-0.44525	 0.06650	-3.58826	-2.37273	 0.17566	-0.29112	 0.27420	 0.11356	 0.03515	-0.12519	 0.33856	 0.06056	 0.05583	 0.06540	
89	-16.50907	-15.99494	 0.08438	-0.50960	 0.04877	 0.03516	-0.46889	 0.00644	-4.12312	-2.97489	 0.19620	-0.31412	 0.35376	 0.12487	 0.02805	-0.11665	 0.32347	 0.10685	 0.07203	 0.05386	
90	-16.06186	-15.55323	 0.03124	-0.53824	-0.00716	-0.01802	-0.48644	-0.05293	-4.64294	-3.57438	 0.21797	-0.33428	 0.43061	 0.13512	 0.02043	-0.10402	 0.30755	 0.15187	 0.08797	 0.04130	
91	-15.52460	-15.02432	-0.02092	-0.56018	-0.06164	-0.06999	-0.49787	-0.11071	-5.14263	-4.16562	 0.24082	-0.35143	 0.50393	 0.14422	 0.01233	-0.08741	 0.29093	 0.19517	 0.10342	 0.02790	
92	-14.89896	-14.40983	-0.07128	-0.57529	-0.11380	-0.11995	-0.50319	-0.16603	-5.61724	-4.74295	 0.26457	-0.36540	 0.57296	 0.15207	 0.00384	-0.06705	 0.27380	 0.23631	 0.11817	 0.01385	
